2.24125	0	0.114036
2.3493	0.114036	0.101545
2.35245	0.101545	0.101348
2.35457	0.101348	0.100713
2.35542	0.100713	0.100797
2.37303	0.100797	0.118095
2.37603	0.118095	0.104351
2.38817	0.104351	0.101545
2.39195	0.101545	0.100836
2.39346	0.100836	0.10074
2.39429	0.10074	0.100797
2.4119	0.100797	0.118095
2.4149	0.118095	0.104351
2.42703	0.104351	0.101545
2.43081	0.101545	0.100836
2.4323	0.100836	0.100713
2.43316	0.100713	0.100797
2.45844	0.100797	0.125914
2.48787	0.125914	0.114839
2.49344	0.114839	0.10066
2.49429	0.10066	0.101097
2.5176	0.101097	0.102575
2.51866	0.102575	0.101026
2.51958	0.101026	0.101508
2.52693	0.101508	0.108635
2.53327	0.108635	0.103492
2.53581	0.103492	0.101102
2.53672	0.101102	0.10164
2.54407	0.10164	0.108801
2.54895	0.108801	0.102303
2.55107	0.102303	0.102267
2.55226	0.102267	0.102535
2.55314	0.102535	0.103047
2.56049	0.103047	0.110207
2.58943	0.110207	0.101561
2.59154	0.101561	0.101532
2.5927	0.101532	0.101776
2.59361	0.101776	0.102316
2.60096	0.102316	0.109477
2.60689	0.109477	0.102362
2.6083	0.102362	0.10265
2.60924	0.10265	0.103073
2.61006	0.103073	0.103671
2.62631	0.103671	0.101283
2.6274	0.101283	0.101759
2.62825	0.101759	0.102308
2.63963	0.102308	0.107124
2.64239	0.107124	0.102049
2.6434	0.102049	0.10249
2.64427	0.10249	0.103078
2.65762	0.103078	0.104956
2.65862	0.104956	0.102624
2.65951	0.102624	0.103169
2.67089	0.103169	0.107928
2.67281	0.107928	0.103609
2.67429	0.103609	0.10399
2.6753	0.10399	0.104468
2.67617	0.104468	0.105075
2.68913	0.105075	0.106492
2.69073	0.106492	0.106428
2.69188	0.106428	0.106942
2.69277	0.106942	0.107507
2.70422	0.107507	0.112775
2.70695	0.112775	0.110521
2.70796	0.110521	0.111182
2.70883	0.111182	0.111878
2.72037	0.111878	0.116654
2.72253	0.116654	0.117595
2.72374	0.117595	0.118263
